province_id,year,uid,province,co2_emissions,gdp,gfindex,green_finance_pilot,Factor_1,Factor_2,Factor_3
30,2003,6303,Qinghai,30098376.2,390.4,0.57,0,-0.663021917,3.169848764,-0.029694956
30,2004,6304,Qinghai,35393047.14,450,0.649,0,-0.308207756,2.998421993,-0.193900181
30,2005,6305,Qinghai,38720132.95,506,0.422,0,-0.579390457,2.472844028,-0.177942915
30,2006,6306,Qinghai,46611283.6,592.7,0.617,0,-0.176762675,1.743292292,-0.405523392
30,2007,6307,Qinghai,53449352.23,729.4,0.426,0,-0.268584426,1.597166048,-0.387320109
30,2008,6308,Qinghai,53357597.69,909.2,0.371,0,-0.222677862,1.149846468,-0.456317471
30,2009,6309,Qinghai,54502298.42,953.3,0.466,0,0.138578112,1.330375634,-0.507908105
30,2010,6310,Qinghai,58616099.48,1160.8,0.489,0,0.216946484,0.918920763,-0.546478156
30,2011,6311,Qinghai,63463286.04,1388.3,0.5,0,0.386812818,0.818967648,-0.590042128
30,2012,6312,Qinghai,66443066.09,1547.9,0.401,0,0.368162678,0.573461747,-0.632759541
30,2013,6313,Qinghai,69862485.33,1736.1,0.531,0,0.723175518,0.413735477,-0.648079477
30,2014,6314,Qinghai,70323202.62,1875.1,0.378,0,0.497677693,0.487748354,-0.623582847
30,2015,6315,Qinghai,76254603.34,2054.3,0.303,0,0.495692855,0.382408191,-0.461773394
30,2016,6316,Qinghai,78591389.32,2310.7,0.288,0,0.658891457,0.386286034,-0.628054831
30,2017,6317,Qinghai,79881559.49,2517,0.499,0,1.370272014,0.49762631,-0.885262622
30,2018,6318,Qinghai,82721746.56,2799.9,0.272,0,1.107920069,0.376118808,-0.778319243
30,2019,6319,Qinghai,81588623.14,3020.2,0.431,0,1.398170659,0.653337348,-0.836778699
30,2020,6320,Qinghai,80617612.3,3080.6,0.465,0,1.665614711,0.630018682,-0.843309881
30,2021,6321,Qinghai,84550523.4,3446.3,0.615,0,2.099743066,0.724727707,-0.980553598
30,2022,6322,Qinghai,85118819.98,3677.4,0.624,0,2.134698824,0.74215288,-0.989174466
30,2023,6323,Qinghai,92762593.03,3849.2,0.662,0,2.188538185,0.777657314,-0.989635699
31,2000,2300,Heilongjiang,104881427.7,2881.9,0.439,0,-1.534454492,-0.158142495,-0.137396222
31,2001,2301,Heilongjiang,107979180.6,3074.1,0.247,0,-1.674755012,-0.230456801,-0.061773906
31,2002,2302,Heilongjiang,116042344.8,3278.2,0.255,0,-1.531950688,-0.278811943,-0.135003587
31,2003,2303,Heilongjiang,126214180,3649.8,0.393,0,-1.17802283,-0.222104501,-0.189184671
31,2004,2304,Heilongjiang,135344002,4180.3,0.263,0,-1.256793469,-0.280461897,-0.161619669
31,2005,2305,Heilongjiang,143425719.1,4804.5,0.413,0,-0.723379837,-0.279815494,-0.369482964
31,2006,2306,Heilongjiang,148843955,5386.1,0.176,0,-1.044181963,-0.328373235,-0.26671706
31,2007,2307,Heilongjiang,156932291.5,6193.7,0.219,0,-0.722235904,-0.305307279,-0.364288683
31,2008,2308,Heilongjiang,159526424.4,7215.1,0.437,0,-0.256048472,-0.297343868,-0.438176391
31,2009,2309,Heilongjiang,162761801.6,7315.8,0.336,0,-0.119771212,-0.300093187,-0.441997419
31,2010,2310,Heilongjiang,173373789,8434.7,0.292,0,-0.058346474,-0.357827477,-0.412149499
31,2011,2311,Heilongjiang,180515957.8,10074,0.312,0,0.116465979,-0.393508657,-0.435146389
31,2012,2312,Heilongjiang,182531440.4,11171,0.247,0,0.047063853,-0.397383665,-0.320773974
31,2013,2313,Heilongjiang,187451366.9,12017,0.242,0,0.173703643,-0.394442145,-0.256857013
31,2014,2314,Heilongjiang,182866174.1,12357.1,0.428,0,0.823404397,-0.265129264,-0.448811799
31,2015,2315,Heilongjiang,180800977.2,12023.2,0.286,0,0.488396386,-0.335014123,-0.15596832
31,2016,2316,Heilongjiang,180166854.6,12280.9,0.176,0,0.508107811,-0.294148583,-0.364962033
31,2017,2317,Heilongjiang,187998552,12659.5,0.27,0,0.930643289,-0.257768342,-0.234736225
31,2018,2318,Heilongjiang,192378913.7,13205.7,0.207,0,0.978167759,-0.23831397,-0.396612587
31,2019,2319,Heilongjiang,192659861.7,13962.5,0.374,0,1.466135975,-0.050959514,-0.224941333
31,2020,2320,Heilongjiang,195478907.6,14000.1,0.246,0,1.146520933,-0.141314269,-0.016169985
31,2021,2321,Heilongjiang,205439885.6,15292.8,0.317,0,1.696502737,-0.012804953,-0.46320986
31,2022,2322,Heilongjiang,203734318.9,16359.2,0.345,0,1.75274669,-0.047991026,-0.516519339
31,2023,2323,Heilongjiang,214795337.2,16470.7,0.336,0,1.691210683,-0.073204225,-0.492478908
