行政区划代码,年份,所属省份,地区,长江经济带,经度,纬度,绿色金融改革创新试验区
110000,2010,北京市,北京市,0,116.407526,39.904030,0
110000,2011,北京市,北京市,0,116.407526,39.904030,0
110000,2012,北京市,北京市,0,116.407526,39.904030,0
110000,2013,北京市,北京市,0,116.407526,39.904030,0
110000,2014,北京市,北京市,0,116.407526,39.904030,0
110000,2015,北京市,北京市,0,116.407526,39.904030,0
110000,2016,北京市,北京市,0,116.407526,39.904030,0
110000,2017,北京市,北京市,0,116.407526,39.904030,0
110000,2018,北京市,北京市,0,116.407526,39.904030,0
110000,2019,北京市,北京市,0,116.407526,39.904030,0
110000,2020,北京市,北京市,0,116.407526,39.904030,0
110000,2021,北京市,北京市,0,116.407526,39.904030,0
110000,2022,北京市,北京市,0,116.407526,39.904030,0
110000,2023,北京市,北京市,0,116.407526,39.904030,0
120000,2010,天津市,天津市,0,117.200983,39.084158,0
120000,2011,天津市,天津市,0,117.200983,39.084158,0
120000,2012,天津市,天津市,0,117.200983,39.084158,0
120000,2013,天津市,天津市,0,117.200983,39.084158,0
120000,2014,天津市,天津市,0,117.200983,39.084158,0
120000,2015,天津市,天津市,0,117.200983,39.084158,0
120000,2016,天津市,天津市,0,117.200983,39.084158,0
120000,2017,天津市,天津市,0,117.200983,39.084158,0
120000,2018,天津市,天津市,0,117.200983,39.084158,0
120000,2019,天津市,天津市,0,117.200983,39.084158,0
120000,2020,天津市,天津市,0,117.200983,39.084158,0
120000,2021,天津市,天津市,0,117.200983,39.084158,0
120000,2022,天津市,天津市,0,117.200983,39.084158,0
120000,2023,天津市,天津市,0,117.200983,39.084158,0
130100,2010,河北省,石家庄市,0,114.514859,38.042306,0
130100,2011,河北省,石家庄市,0,114.514859,38.042306,0
130100,2012,河北省,石家庄市,0,114.514859,38.042306,0
130100,2013,河北省,石家庄市,0,114.514859,38.042306,0
130100,2014,河北省,石家庄市,0,114.514859,38.042306,0
130100,2015,河北省,石家庄市,0,114.514859,38.042306,0
130100,2016,河北省,石家庄市,0,114.514859,38.042306,0
130100,2017,河北省,石家庄市,0,114.514859,38.042306,0
130100,2018,河北省,石家庄市,0,114.514859,38.042306,0
130100,2019,河北省,石家庄市,0,114.514859,38.042306,0
130100,2020,河北省,石家庄市,0,114.514859,38.042306,0
130100,2021,河北省,石家庄市,0,114.514859,38.042306,0
130100,2022,河北省,石家庄市,0,114.514859,38.042306,0
130100,2023,河北省,石家庄市,0,114.514859,38.042306,0
130200,2010,河北省,唐山市,0,118.180193,39.630867,0
130200,2011,河北省,唐山市,0,118.180193,39.630867,0
130200,2012,河北省,唐山市,0,118.180193,39.630867,0
130200,2013,河北省,唐山市,0,118.180193,39.630867,0
130200,2014,河北省,唐山市,0,118.180193,39.630867,0
130200,2015,河北省,唐山市,0,118.180193,39.630867,0
130200,2016,河北省,唐山市,0,118.180193,39.630867,0
130200,2017,河北省,唐山市,0,118.180193,39.630867,1
130200,2018,河北省,唐山市,0,118.180193,39.630867,1
130200,2019,河北省,唐山市,0,118.180193,39.630867,1
130200,2020,河北省,唐山市,0,118.180193,39.630867,1
130200,2021,河北省,唐山市,0,118.180193,39.630867,1
130200,2022,河北省,唐山市,0,118.180193,39.630867,1
130200,2023,河北省,唐山市,0,118.180193,39.630867,1
130300,2010,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2011,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2012,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2013,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2014,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2015,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2016,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2017,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2018,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2019,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2020,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2021,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2022,河北省,秦皇岛市,0,119.600492,39.935385,0
130300,2023,河北省,秦皇岛市,0,119.600492,39.935385,0
130400,2010,河北省,邯郸市,0,114.538961,36.625657,0
130400,2011,河北省,邯郸市,0,114.538961,36.625657,0
130400,2012,河北省,邯郸市,0,114.538961,36.625657,0
130400,2013,河北省,邯郸市,0,114.538961,36.625657,0
130400,2014,河北省,邯郸市,0,114.538961,36.625657,0
130400,2015,河北省,邯郸市,0,114.538961,36.625657,0
130400,2016,河北省,邯郸市,0,114.538961,36.625657,0
130400,2017,河北省,邯郸市,0,114.538961,36.625657,0
130400,2018,河北省,邯郸市,0,114.538961,36.625657,0
130400,2019,河北省,邯郸市,0,114.538961,36.625657,0
130400,2020,河北省,邯郸市,0,114.538961,36.625657,0
130400,2021,河北省,邯郸市,0,114.538961,36.625657,0
130400,2022,河北省,邯郸市,0,114.538961,36.625657,0
130400,2023,河北省,邯郸市,0,114.538961,36.625657,0
130500,2010,河北省,邢台市,0,114.504844,37.070589,0
130500,2011,河北省,邢台市,0,114.504844,37.070589,0
130500,2012,河北省,邢台市,0,114.504844,37.070589,0
130500,2013,河北省,邢台市,0,114.504844,37.070589,0
130500,2014,河北省,邢台市,0,114.504844,37.070589,0
130500,2015,河北省,邢台市,0,114.504844,37.070589,0
130500,2016,河北省,邢台市,0,114.504844,37.070589,0
130500,2017,河北省,邢台市,0,114.504844,37.070589,0
130500,2018,河北省,邢台市,0,114.504844,37.070589,0
130500,2019,河北省,邢台市,0,114.504844,37.070589,0
130500,2020,河北省,邢台市,0,114.504844,37.070589,0
130500,2021,河北省,邢台市,0,114.504844,37.070589,0
130500,2022,河北省,邢台市,0,114.504844,37.070589,0
130500,2023,河北省,邢台市,0,114.504844,37.070589,0
130600,2010,河北省,保定市,0,115.464806,38.873891,0
130600,2011,河北省,保定市,0,115.464806,38.873891,0
130600,2012,河北省,保定市,0,115.464806,38.873891,0
130600,2013,河北省,保定市,0,115.464806,38.873891,0
130600,2014,河北省,保定市,0,115.464806,38.873891,0
130600,2015,河北省,保定市,0,115.464806,38.873891,0
130600,2016,河北省,保定市,0,115.464806,38.873891,0
130600,2017,河北省,保定市,0,115.464806,38.873891,0
130600,2018,河北省,保定市,0,115.464806,38.873891,0
130600,2019,河北省,保定市,0,115.464806,38.873891,0
130600,2020,河北省,保定市,0,115.464806,38.873891,0
130600,2021,河北省,保定市,0,115.464806,38.873891,0
130600,2022,河北省,保定市,0,115.464806,38.873891,0
130600,2023,河北省,保定市,0,115.464806,38.873891,0
130700,2010,河北省,张家口市,0,114.887543,40.824418,0
130700,2011,河北省,张家口市,0,114.887543,40.824418,0
130700,2012,河北省,张家口市,0,114.887543,40.824418,0
130700,2013,河北省,张家口市,0,114.887543,40.824418,0
130700,2014,河北省,张家口市,0,114.887543,40.824418,0
130700,2015,河北省,张家口市,0,114.887543,40.824418,0
130700,2016,河北省,张家口市,0,114.887543,40.824418,0
130700,2017,河北省,张家口市,0,114.887543,40.824418,0
130700,2018,河北省,张家口市,0,114.887543,40.824418,0
130700,2019,河北省,张家口市,0,114.887543,40.824418,1
130700,2020,河北省,张家口市,0,114.887543,40.824418,0
130700,2021,河北省,张家口市,0,114.887543,40.824418,0
130700,2022,河北省,张家口市,0,114.887543,40.824418,0
130700,2023,河北省,张家口市,0,114.887543,40.824418,0
130800,2010,河北省,承德市,0,117.962410,40.954071,0
130800,2011,河北省,承德市,0,117.962410,40.954071,0
130800,2012,河北省,承德市,0,117.962410,40.954071,0
130800,2013,河北省,承德市,0,117.962410,40.954071,0
130800,2014,河北省,承德市,0,117.962410,40.954071,0
130800,2015,河北省,承德市,0,117.962410,40.954071,0
130800,2016,河北省,承德市,0,117.962410,40.954071,0
130800,2017,河北省,承德市,0,117.962410,40.954071,0
130800,2018,河北省,承德市,0,117.962410,40.954071,0
130800,2019,河北省,承德市,0,117.962410,40.954071,0
130800,2020,河北省,承德市,0,117.962410,40.954071,0
130800,2021,河北省,承德市,0,117.962410,40.954071,0
130800,2022,河北省,承德市,0,117.962410,40.954071,0
130800,2023,河北省,承德市,0,117.962410,40.954071,0
130900,2010,河北省,沧州市,0,116.838834,38.304477,0
130900,2011,河北省,沧州市,0,116.838834,38.304477,0
130900,2012,河北省,沧州市,0,116.838834,38.304477,0
130900,2013,河北省,沧州市,0,116.838834,38.304477,0
130900,2014,河北省,沧州市,0,116.838834,38.304477,0
130900,2015,河北省,沧州市,0,116.838834,38.304477,0
130900,2016,河北省,沧州市,0,116.838834,38.304477,0
130900,2017,河北省,沧州市,0,116.838834,38.304477,0
130900,2018,河北省,沧州市,0,116.838834,38.304477,0
130900,2019,河北省,沧州市,0,116.838834,38.304477,0
130900,2020,河北省,沧州市,0,116.838834,38.304477,0
130900,2021,河北省,沧州市,0,116.838834,38.304477,0
130900,2022,河北省,沧州市,0,116.838834,38.304477,0
130900,2023,河北省,沧州市,0,116.838834,38.304477,0
131000,2010,河北省,廊坊市,0,116.683752,39.538047,0
131000,2011,河北省,廊坊市,0,116.683752,39.538047,0
131000,2012,河北省,廊坊市,0,116.683752,39.538047,0
131000,2013,河北省,廊坊市,0,116.683752,39.538047,0
131000,2014,河北省,廊坊市,0,116.683752,39.538047,0
131000,2015,河北省,廊坊市,0,116.683752,39.538047,0
131000,2016,河北省,廊坊市,0,116.683752,39.538047,0
131000,2017,河北省,廊坊市,0,116.683752,39.538047,0
131000,2018,河北省,廊坊市,0,116.683752,39.538047,0
131000,2019,河北省,廊坊市,0,116.683752,39.538047,0
131000,2020,河北省,廊坊市,0,116.683752,39.538047,0
131000,2021,河北省,廊坊市,0,116.683752,39.538047,0
131000,2022,河北省,廊坊市,0,116.683752,39.538047,1
131000,2023,河北省,廊坊市,0,116.683752,39.538047,0
131100,2010,河北省,衡水市,0,115.670177,37.738920,0
131100,2011,河北省,衡水市,0,115.670177,37.738920,0
131100,2012,河北省,衡水市,0,115.670177,37.738920,0
131100,2013,河北省,衡水市,0,115.670177,37.738920,0
131100,2014,河北省,衡水市,0,115.670177,37.738920,0
131100,2015,河北省,衡水市,0,115.670177,37.738920,0
131100,2016,河北省,衡水市,0,115.670177,37.738920,0
131100,2017,河北省,衡水市,0,115.670177,37.738920,0
131100,2018,河北省,衡水市,0,115.670177,37.738920,0
131100,2019,河北省,衡水市,0,115.670177,37.738920,0
131100,2020,河北省,衡水市,0,115.670177,37.738920,0
131100,2021,河北省,衡水市,0,115.670177,37.738920,0
131100,2022,河北省,衡水市,0,115.670177,37.738920,0
131100,2023,河北省,衡水市,0,115.670177,37.738920,0
131100,2010,河北省,雄安新区,0,116.05438,38.98065,0
131100,2011,河北省,雄安新区,0,116.05438,38.98065,0
131100,2012,河北省,雄安新区,0,116.05438,38.98065,0
131100,2013,河北省,雄安新区,0,116.05438,38.98065,0
131100,2014,河北省,雄安新区,0,116.05438,38.98065,0
131100,2015,河北省,雄安新区,0,116.05438,38.98065,0
131100,2016,河北省,雄安新区,0,116.05438,38.98065,0
131100,2017,河北省,雄安新区,0,116.05438,38.98065,0
131100,2018,河北省,雄安新区,0,116.05438,38.98065,0
131100,2019,河北省,雄安新区,0,116.05438,38.98065,0
131100,2020,河北省,雄安新区,0,116.05438,38.98065,0
131100,2021,河北省,雄安新区,0,116.05438,38.98065,0
131100,2022,河北省,雄安新区,0,116.05438,38.98065,0
131100,2023,河北省,雄安新区,0,116.05438,38.98065,0
140100,2010,山西省,太原市,0,112.548879,37.870590,0
140100,2011,山西省,太原市,0,112.548879,37.870590,0
140100,2012,山西省,太原市,0,112.548879,37.870590,0
140100,2013,山西省,太原市,0,112.548879,37.870590,0
140100,2014,山西省,太原市,0,112.548879,37.870590,0
140100,2015,山西省,太原市,0,112.548879,37.870590,0
140100,2016,山西省,太原市,0,112.548879,37.870590,0
140100,2017,山西省,太原市,0,112.548879,37.870590,0
140100,2018,山西省,太原市,0,112.548879,37.870590,0
140100,2019,山西省,太原市,0,112.548879,37.870590,0
140100,2020,山西省,太原市,0,112.548879,37.870590,0
140100,2021,山西省,太原市,0,112.548879,37.870590,0
140100,2022,山西省,太原市,0,112.548879,37.870590,0
140100,2023,山西省,太原市,0,112.548879,37.870590,0
140200,2010,山西省,大同市,0,113.300129,40.076762,0
140200,2011,山西省,大同市,0,113.300129,40.076762,0
140200,2012,山西省,大同市,0,113.300129,40.076762,0
140200,2013,山西省,大同市,0,113.300129,40.076762,0
140200,2014,山西省,大同市,0,113.300129,40.076762,0
140200,2015,山西省,大同市,0,113.300129,40.076762,0
140200,2016,山西省,大同市,0,113.300129,40.076762,0
140200,2017,山西省,大同市,0,113.300129,40.076762,0
140200,2018,山西省,大同市,0,113.300129,40.076762,0
140200,2019,山西省,大同市,0,113.300129,40.076762,0
140200,2020,山西省,大同市,0,113.300129,40.076762,0
140200,2021,山西省,大同市,0,113.300129,40.076762,0
140200,2022,山西省,大同市,0,113.300129,40.076762,0
140200,2023,山西省,大同市,0,113.300129,40.076762,0
140300,2010,山西省,阳泉市,0,113.580519,37.856971,0
140300,2011,山西省,阳泉市,0,113.580519,37.856971,0
140300,2012,山西省,阳泉市,0,113.580519,37.856971,0
140300,2013,山西省,阳泉市,0,113.580519,37.856971,0
140300,2014,山西省,阳泉市,0,113.580519,37.856971,0
140300,2015,山西省,阳泉市,0,113.580519,37.856971,0
140300,2016,山西省,阳泉市,0,113.580519,37.856971,0
140300,2017,山西省,阳泉市,0,113.580519,37.856971,0
140300,2018,山西省,阳泉市,0,113.580519,37.856971,0
140300,2019,山西省,阳泉市,0,113.580519,37.856971,0
140300,2020,山西省,阳泉市,0,113.580519,37.856971,0
140300,2021,山西省,阳泉市,0,113.580519,37.856971,0
140300,2022,山西省,阳泉市,0,113.580519,37.856971,0
140300,2023,山西省,阳泉市,0,113.580519,37.856971,0
140400,2010,山西省,长治市,0,113.116255,36.195386,0
140400,2011,山西省,长治市,0,113.116255,36.195386,0
140400,2012,山西省,长治市,0,113.116255,36.195386,0
140400,2013,山西省,长治市,0,113.116255,36.195386,0
140400,2014,山西省,长治市,0,113.116255,36.195386,0
140400,2015,山西省,长治市,0,113.116255,36.195386,0
140400,2016,山西省,长治市,0,113.116255,36.195386,0
140400,2017,山西省,长治市,0,113.116255,36.195386,0
140400,2018,山西省,长治市,0,113.116255,36.195386,0
140400,2019,山西省,长治市,0,113.116255,36.195386,0
140400,2020,山西省,长治市,0,113.116255,36.195386,0
140400,2021,山西省,长治市,0,113.116255,36.195386,0
140400,2022,山西省,长治市,0,113.116255,36.195386,0
140400,2023,山西省,长治市,0,113.116255,36.195386,0
140500,2010,山西省,晋城市,0,112.851831,35.490701,0
140500,2011,山西省,晋城市,0,112.851831,35.490701,0
140500,2012,山西省,晋城市,0,112.851831,35.490701,0
140500,2013,山西省,晋城市,0,112.851831,35.490701,0
140500,2014,山西省,晋城市,0,112.851831,35.490701,0
140500,2015,山西省,晋城市,0,112.851831,35.490701,0
140500,2016,山西省,晋城市,0,112.851831,35.490701,0
140500,2017,山西省,晋城市,0,112.851831,35.490701,0
140500,2018,山西省,晋城市,0,112.851831,35.490701,0
140500,2019,山西省,晋城市,0,112.851831,35.490701,0
140500,2020,山西省,晋城市,0,112.851831,35.490701,0
140500,2021,山西省,晋城市,0,112.851831,35.490701,0
140500,2022,山西省,晋城市,0,112.851831,35.490701,0
140500,2023,山西省,晋城市,0,112.851831,35.490701,0
140600,2010,山西省,朔州市,0,112.432825,39.331595,0
140600,2011,山西省,朔州市,0,112.432825,39.331595,0
140600,2012,山西省,朔州市,0,112.432825,39.331595,0
140600,2013,山西省,朔州市,0,112.432825,39.331595,0
140600,2014,山西省,朔州市,0,112.432825,39.331595,0
140600,2015,山西省,朔州市,0,112.432825,39.331595,0
140600,2016,山西省,朔州市,0,112.432825,39.331595,0
140600,2017,山西省,朔州市,0,112.432825,39.331595,0
140600,2018,山西省,朔州市,0,112.432825,39.331595,0
140600,2019,山西省,朔州市,0,112.432825,39.331595,0
140600,2020,山西省,朔州市,0,112.432825,39.331595,0
140600,2021,山西省,朔州市,0,112.432825,39.331595,0
140600,2022,山西省,朔州市,0,112.432825,39.331595,0
140600,2023,山西省,朔州市,0,112.432825,39.331595,0
140700,2010,山西省,晋中市,0,112.752694,37.687024,0
140700,2011,山西省,晋中市,0,112.752694,37.687024,0
140700,2012,山西省,晋中市,0,112.752694,37.687024,0
140700,2013,山西省,晋中市,0,112.752694,37.687024,0
140700,2014,山西省,晋中市,0,112.752694,37.687024,0
140700,2015,山西省,晋中市,0,112.752694,37.687024,0
140700,2016,山西省,晋中市,0,112.752694,37.687024,0
140700,2017,山西省,晋中市,0,112.752694,37.687024,0
140700,2018,山西省,晋中市,0,112.752694,37.687024,0
140700,2019,山西省,晋中市,0,112.752694,37.687024,0
140700,2020,山西省,晋中市,0,112.752694,37.687024,0
140700,2021,山西省,晋中市,0,112.752694,37.687024,0
140700,2022,山西省,晋中市,0,112.752694,37.687024,0
140700,2023,山西省,晋中市,0,112.752694,37.687024,0
140800,2010,山西省,运城市,0,111.007528,35.026412,0
140800,2011,山西省,运城市,0,111.007528,35.026412,0
140800,2012,山西省,运城市,0,111.007528,35.026412,0
140800,2013,山西省,运城市,0,111.007528,35.026412,0
140800,2014,山西省,运城市,0,111.007528,35.026412,0
140800,2015,山西省,运城市,0,111.007528,35.026412,0
140800,2016,山西省,运城市,0,111.007528,35.026412,0
140800,2017,山西省,运城市,0,111.007528,35.026412,0
140800,2018,山西省,运城市,0,111.007528,35.026412,0
140800,2019,山西省,运城市,0,111.007528,35.026412,0
140800,2020,山西省,运城市,0,111.007528,35.026412,0
140800,2021,山西省,运城市,0,111.007528,35.026412,0
140800,2022,山西省,运城市,0,111.007528,35.026412,0
140800,2023,山西省,运城市,0,111.007528,35.026412,0
140900,2010,山西省,忻州市,0,112.734174,38.416663,0
140900,2011,山西省,忻州市,0,112.734174,38.416663,0
140900,2012,山西省,忻州市,0,112.734174,38.416663,0
140900,2013,山西省,忻州市,0,112.734174,38.416663,0
140900,2014,山西省,忻州市,0,112.734174,38.416663,0
140900,2015,山西省,忻州市,0,112.734174,38.416663,0
140900,2016,山西省,忻州市,0,112.734174,38.416663,0
140900,2017,山西省,忻州市,0,112.734174,38.416663,0
140900,2018,山西省,忻州市,0,112.734174,38.416663,0
140900,2019,山西省,忻州市,0,112.734174,38.416663,0
140900,2020,山西省,忻州市,0,112.734174,38.416663,0
140900,2021,山西省,忻州市,0,112.734174,38.416663,0
140900,2022,山西省,忻州市,0,112.734174,38.416663,0
140900,2023,山西省,忻州市,0,112.734174,38.416663,0
141000,2010,山西省,临汾市,0,111.518976,36.088005,0
141000,2011,山西省,临汾市,0,111.518976,36.088005,0
141000,2012,山西省,临汾市,0,111.518976,36.088005,0
141000,2013,山西省,临汾市,0,111.518976,36.088005,0
141000,2014,山西省,临汾市,0,111.518976,36.088005,0
141000,2015,山西省,临汾市,0,111.518976,36.088005,0
141000,2016,山西省,临汾市,0,111.518976,36.088005,0
141000,2017,山西省,临汾市,0,111.518976,36.088005,0
141000,2018,山西省,临汾市,0,111.518976,36.088005,0
141000,2019,山西省,临汾市,0,111.518976,36.088005,0
141000,2020,山西省,临汾市,0,111.518976,36.088005,0
141000,2021,山西省,临汾市,0,111.518976,36.088005,0
141000,2022,山西省,临汾市,0,111.518976,36.088005,0
141000,2023,山西省,临汾市,0,111.518976,36.088005,0
141100,2010,山西省,吕梁市,0,111.144319,37.518314,0
141100,2011,山西省,吕梁市,0,111.144319,37.518314,0
141100,2012,山西省,吕梁市,0,111.144319,37.518314,0
141100,2013,山西省,吕梁市,0,111.144319,37.518314,0
141100,2014,山西省,吕梁市,0,111.144319,37.518314,0
141100,2015,山西省,吕梁市,0,111.144319,37.518314,0
141100,2016,山西省,吕梁市,0,111.144319,37.518314,0
141100,2017,山西省,吕梁市,0,111.144319,37.518314,0
141100,2018,山西省,吕梁市,0,111.144319,37.518314,0
141100,2019,山西省,吕梁市,0,111.144319,37.518314,0
141100,2020,山西省,吕梁市,0,111.144319,37.518314,0
141100,2021,山西省,吕梁市,0,111.144319,37.518314,0
141100,2022,山西省,吕梁市,0,111.144319,37.518314,0
141100,2023,山西省,吕梁市,0,111.144319,37.518314,0
150100,2010,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2011,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2012,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2013,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2014,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2015,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2016,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2017,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2018,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2019,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2020,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2021,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2022,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150100,2023,内蒙古自治区,呼和浩特市,0,111.749180,40.842585,0
150200,2010,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2011,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2012,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2013,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2014,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2015,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2016,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2017,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2018,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2019,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2020,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2021,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2022,内蒙古自治区,包头市,0,109.840347,40.657449,0
150200,2023,内蒙古自治区,包头市,0,109.840347,40.657449,0
150300,2010,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2011,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2012,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2013,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2014,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2015,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2016,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2017,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2018,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2019,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2020,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2021,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2022,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150300,2023,内蒙古自治区,乌海市,0,106.794249,39.655388,0
150400,2010,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2011,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2012,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2013,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2014,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2015,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2016,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2017,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2018,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2019,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2020,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2021,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2022,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150400,2023,内蒙古自治区,赤峰市,0,118.886856,42.257817,0
150500,2010,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2011,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2012,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2013,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2014,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2015,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2016,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2017,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2018,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2019,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2020,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2021,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2022,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150500,2023,内蒙古自治区,通辽市,0,122.243444,43.652890,0
150600,2010,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2011,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2012,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2013,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2014,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2015,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2016,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2017,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2018,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2019,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2020,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2021,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2022,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150600,2023,内蒙古自治区,鄂尔多斯市,0,109.781327,39.608266,0
150700,2010,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2011,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2012,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2013,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2014,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2015,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2016,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2017,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2018,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2019,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2020,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2021,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2022,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2023,内蒙古自治区,呼伦贝尔市,0,119.765744,49.211574,0
150700,2010,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
150700,2011,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
150700,2012,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
150700,2013,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
150700,2014,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
150700,2015,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
150700,2016,内蒙古自治区,满洲里市,0,117.37853,49.597841,0
