0,1,2,3,4,5,6,7,8,9,10
-0.7245530286154702,-0.708191876002399,-0.4788239807809039,-0.4927844644911093,-1.258426493259807,-1.1289097144680822,-0.09629035641028286,-0.35789357716391046,-0.9817462619830295,-1.238864059859353,-0.4395246322773823
-0.6791499934645666,-0.6910711985937512,-0.4713056267544808,-0.4927844644911093,-1.0133298149914045,-0.9608859430123681,0.026457987588661337,-0.5702565428548806,-0.7397253146949664,-0.7806641888435649,-0.41712113192615413
-0.5816777576384711,-0.6629523468932437,-0.4696079339098046,-0.48437899941137064,-0.40058811932039873,-0.8768740572845107,-0.08401552201038842,-0.6309316759094435,-0.9010726128870085,-0.6890242146404073,-0.38391882205311084
-0.49898274216805594,-0.6160426212651471,-0.46718265841741,-0.4870207170078599,-1.0133298149914045,-0.6248384001009386,-0.14948130547649197,-0.7219443754912879,-0.5783780165029243,-0.5973842404372504,-0.4177658369722326
-0.48207211570335123,-0.5716312118784754,-0.4536011156600005,-0.47453259746081966,-0.15549144105199622,-0.49882057150915254,-0.15766452840975492,-0.2972184441093475,-0.4977043674069032,-0.1391843694214623,-0.4936798561479771
-0.4584454254612291,-0.5451313807590031,-0.4514183677168454,-0.46684760081648724,-0.6456847975888013,-0.49882057150915254,-0.2251761176091742,0.1275074872725926,-0.3363570692148617,-0.41410429203093513,-0.5083468959462633
-0.410593169137282,-0.4902475135335092,-0.43589660456552026,-0.45820197959161324,-0.40058811932039873,-0.3728027429173665,-0.24972578640896298,0.09716992074531132,-0.25568342011884065,-0.41410429203093513,-0.49851514399356595
-0.34397224329088355,-0.40667720693254716,-0.4291058331868155,-0.44667448462511455,-0.40058811932039873,-0.2887908571895097,-0.25177159214227873,0.09716992074531132,-0.013662472830777522,-0.04754439521830472,-0.5884514979215181
-0.27558757400673106,-0.33223482671086974,-0.4055806609105883,-0.4293832421753665,0.5797985937532104,0.2152804571776345,-0.2763212609420676,0.1275074872725926,0.38970577264932715,0.4106554757974827,-0.5779750409227422
-0.23498824098020313,-0.2503207595548747,-0.39296922835013665,-0.4159344980477847,0.2121535763506067,0.04725668572191977,-0.3008709297418564,0.37020801949084414,0.30903212355330606,0.22737552739116745,-0.5658868213087702
-0.24787476209422335,-0.19225467946320812,-0.358045261259655,-0.36406077069854065,0.8248952720216121,0.42531017149727735,-0.27427545520875185,0.27919531990899993,0.38970577264932715,0.31901550159432507,-0.5889350267060769
-0.2666519784218306,-0.14184638062551821,-0.32190865642297617,-0.3162696978165982,0.4572502546190092,0.6353398858169208,-0.31109995840843513,0.4612207190726886,0.7124003690334113,0.4106554757974827,-0.5944150195977442
-0.28550857164502397,-0.07601551504607099,-0.25715380077604155,-0.2579117545486986,0.33470191548480793,0.34129828576942056,-0.327466404274961,0.4612207190726886,0.14768482536126457,0.31901550159432507,-0.6060197104271574
-0.2772613691462904,0.021265290555783693,-0.2278079673180674,-0.15416429985021043,0.5797985937532104,1.2234230859119224,-0.2620006208088574,0.9466217835091919,1.0350949654174955,1.327055217829058,-0.6119832321033836
-0.25635586637139923,0.14050057351943435,-0.16281058412189334,-0.05017668900658687,0.8248952720216121,1.0974052573201363,-0.3192831813416981,0.7949339508727845,1.2771159127055576,0.6855753984069555,-0.5842609151220077
-0.25864939929941366,0.2556278243766077,-0.15893014333406205,-0.05497981190929466,0.5797985937532104,1.2234230859119224,-0.34997026734143405,1.0679720496183174,0.9544213163214744,1.0521352952195853,-0.621331455271522
-0.2634002982379512,0.3166853706567962,-0.1089694681907342,0.13978682179550603,0.9474436111558133,0.9713874287283503,-0.3724741304079071,0.5218958521272515,1.1964422636095364,0.9604953210164277,-0.6153679335952957
-0.24840110273655014,0.4414057836924021,-0.10872694064149474,0.07206278886732626,1.4376369676926184,1.391446857367636,-0.3786115476078543,0.3095328864362814,1.6804841581856627,1.1437752694227428,-0.6274561532092678
-0.2770474589654227,0.5068086323366332,-0.027722739195516596,0.07830684864084637,1.3150886285584171,1.5594706288233506,-0.3786115476078543,0.3398704529635629,1.5191368599936206,1.1437752694227428,-0.6350314375006904
-0.226282368185821,0.5670427112523296,0.06928828050026561,0.10616496147655154,1.4376369676926184,1.5594706288233506,-0.38065735334117007,0.3398704529635629,1.5191368599936206,1.0521352952195853,-0.6400279016077989
-0.5916864597618725,-0.7842114055831884,-0.4904653031443978,-0.4968671189584109,-1.5035231715282091,-1.5909750859712977,0.20853469785376175,-0.2062057445275032,-1.5464618056551762,-1.513783982468825,-0.13683561314352208
-0.5805276048355426,-0.7759209036423703,-0.4894951929474399,-0.49542618208759853,-1.5035231715282091,-1.6329810288352258,0.12261085705450088,-0.2062057445275032,-1.465788156559155,-1.7887039050782978,-0.04786631678468774
-0.5212315045801899,-0.7652111755459824,-0.4902227755951583,-0.49518602594246314,-1.258426493259807,-1.2969334859237969,0.10010699398802778,-0.327556010636629,-1.304440858367113,-1.3305040340625098,-0.2578789855447623
-0.3591883415921143,-0.7440243372527808,-0.4894951929474399,-0.49326477678138003,-1.258426493259807,-1.1289097144680822,0.04077862772187139,-0.2062057445275032,-1.304440858367113,-1.0555841114530378,-0.15021324284965118
-0.20627585179350114,-0.7179199565625843,-0.4858572797088481,-0.494465557507057,-0.8907814758572032,-1.0869037716041534,-0.07378649334380974,-0.5095814098003177,-1.143093560175071,-0.9639441372498802,-0.2947883494327569
-0.001979028723935377,-0.690633876942552,-0.4875549725535243,-0.4925443083459739,-1.0133298149914045,-0.8768740572845107,-0.0021832926777589877,-0.35789357716391046,-0.7397253146949664,-1.0555841114530378,-0.38665881849894457
0.2258320517110289,-0.6604121594298955,-0.48415958686417193,-0.4903829030397554,-0.7682331367230024,-1.002891885876296,-0.1924432258761224,-0.2062057445275032,-0.9817462619830295,-0.7806641888435649,-0.42276230107934104
0.47872901844540094,-0.6126184857834176,-0.48270442156873516,-0.4918238399105677,-0.40058811932039873,-0.5828324572370099,-0.18835161440949091,-0.26688087758206613,-0.4977043674069032,-0.3224643178277775,-0.4616057801055713
0.5243048927515733,-0.560847046054224,-0.48464464196265084,-0.4899025907494846,-0.40058811932039873,-0.6668443429648673,-0.2783670666753833,0.09716992074531132,-0.7397253146949664,-0.7806641888435649,-0.5015774929624389
0.5749838691190661,-0.5201575230607366,-0.48415958686417193,-0.48437899941137064,0.08960523721640544,-0.12076708573379497,-0.28041287240869905,0.06683235421802984,-0.25568342011884065,-0.41410429203093513,-0.5782973934457816
0.8178834313658225,-0.46827907909773886,-0.47809639813318555,-0.48149712566974595,-0.5231364584546,-0.07876114286986628,-0.3520160730747498,0.218520186854437,-0.3363570692148617,-0.23082434362461993,-0.568143288970045
1.0306692044617838,-0.40925461325982737,-0.4696079339098046,-0.47381212902541353,-0.27803978018619746,0.005250742857991085,-0.31109995840843513,0.4005455860181256,-0.09433612192679856,0.13573555318800987,-0.5729785768156338
1.0704311038169338,-0.3614237207494176,-0.4720332094021991,-0.46204447791377945,0.2121535763506067,0.17327451431370583,-0.3765657418745386,0.7342588178182217,0.22835847445728505,-0.04754439521830472,-0.6021514801506863
1.1940877914466341,-0.31741241415001326,-0.4509333126183665,-0.45748151115620705,0.4572502546190092,0.34129828576942056,-0.358153490274697,0.3095328864362814,0.6317267199373903,0.31901550159432507,-0.6013455988430882
1.1570778062109657,-0.28054712942552273,-0.4487505646752114,-0.4365879265294282,-0.27803978018619746,0.2992923429054919,-0.3458786558748026,0.552233418654533,-0.013662472830777522,0.5022954500006402,-0.6005397175354901
1.1282267724691544,-0.24865986775191617,-0.434683966819323,-0.4077691891131815,0.33470191548480793,0.7193517715447781,-0.36429090747464415,1.1286471826728803,0.38970577264932715,0.4106554757974827,-0.639060844038681
1.1699077887915745,-0.2106826694674619,-0.4247403373005053,-0.38375357459964254,0.7023469328874117,0.7193517715447781,-0.36019929600801276,0.5218958521272515,0.8737476672254534,0.5022954500006402,-0.6274561532092678
1.3074793853868774,-0.15806915294181034,-0.41722198327408216,-0.30786423273685953,0.4572502546190092,0.7613577144087068,-0.29064190107527776,0.5218958521272515,1.0350949654174955,0.5939354242037979,-0.572495048031075
1.4260963972004572,-0.10024034310770925,-0.3675038356799938,-0.26127394058059406,1.1925402894242159,1.0974052573201363,-0.3049625412084879,0.6735836847636587,1.4384632108975997,1.4186951920322157,-0.5937703145516657
1.5593354364217928,-0.04317917234220235,-0.3386430573204986,-0.14912102080236725,1.3150886285584171,1.1814171430479936,-0.2763212609420676,0.552233418654533,1.4384632108975997,1.0521352952195853,-0.5604068284171029
1.6316109205720575,-0.03647977683447061,-0.32093854622601836,-0.054019187328753104,0.7023469328874117,0.9293814858644216,-0.3131457641417508,0.6129085517090958,0.7124003690334113,0.6855753984069555,-0.5566997744021515
1.9623351375967064,0.14781873264003292,-0.2867421617832551,-0.08163714401932287,1.1925402894242159,1.4754587430954933,-0.3151915698750666,0.09716992074531132,1.1157686145135166,1.5103351662353732,-0.6298737971320623
2.08630172450696,0.2506777154736726,-0.25885149362071774,-0.07203089821390729,1.3150886285584171,1.391446857367636,-0.3151915698750666,0.1275074872725926,1.1964422636095364,1.4186951920322157,-0.6297126208705427
2.4376456296615543,0.3076597961533243,-0.15990025353101986,0.016826875486186728,1.3150886285584171,1.5594706288233506,-0.3151915698750666,0.15784505379987404,1.1157686145135166,1.327055217829058,-0.6261667431171108
-1.012650478380329,-0.7015529611485565,-0.39005889775926317,-0.4305840229010435,-1.7486198497966117,-1.7169929145630831,-0.04923682454402095,-0.8736322081276949,-1.7078091038472176,-1.6054239566719828,1.2462178869564005
-1.0118762422319387,-0.6732945387083047,-0.39005889775926317,-0.4289029298850957,-1.6260715106624104,-1.548969143107369,-0.219038700409227,-0.8736322081276949,-1.3851145074631341,-1.6970639308751403,0.7207832744024152
-1.0014397158399888,-0.6407512945578994,-0.34907174193779517,-0.4147337173221078,-1.3809748323940079,-1.2969334859237969,-0.219038700409227,-0.8432946416004136,-1.465788156559155,-1.3305040340625098,0.5017447349972417
-0.9849039250145913,-0.6051514512070916,-0.3197259084798211,-0.4111313751450769,-1.3809748323940079,-1.3809453716516542,-0.27427545520875185,-0.8129570750731321,-1.304440858367113,-1.4221440082656676,0.35555786579893967
-0.9629788261070565,-0.5575113053743325,-0.30274898003305917,-0.40800934525831684,-0.8907814758572032,-1.170915657332011,-0.3151915698750666,-0.6612692424367249,-1.3851145074631341,-1.1472240856561953,0.264976806824909
-0.9365436930658932,-0.5154865556372903,-0.23920676213232184,-0.39744247487235973,-1.1358781541256058,-1.0448978287402249,-0.29677931827522497,-0.7826195085458507,-1.0624199110790504,-1.0555841114530378,0.12846051331778455
-0.9225063538620544,-0.4554013521773212,-0.19530927571998039,-0.3530135880223127,-0.7682331367230024,-0.7508562286927246,-0.3131457641417508,-0.7522819420185692,-0.4977043674069032,-0.9639441372498802,0.07817351972366089
-0.9231389581322759,-0.35716681318721305,-0.0958729805318036,-0.3309192226698569,-0.40058811932039873,-0.41480868578129515,-0.32337479280832954,-0.6916068089640064,-0.4977043674069032,-0.23082434362461993,-0.0596321838756206
-0.9240864761212869,-0.29030312413365705,0.09960422415519757,-0.243982698130846,-0.27803978018619746,-0.3307968000534378,-0.31723737560838233,-0.6916068089640064,-0.3363570692148617,-0.04754439521830472,-0.09944272047096855
-0.9109664388747027,-0.23595893043517474,0.16848204813920292,-0.13086915377207767,-0.40058811932039873,-0.2887908571895097,-0.3192831813416981,-0.4185687102184733,-0.17500977102281962,-0.1391843694214623,-0.09734742907121341
-0.8833333444884888,-0.1389805281027663,0.3435869386900898,-0.07083011748823034,-0.40058811932039873,0.04725668572191977,-0.3397412386748554,-0.4489062767457548,0.14768482536126457,0.22737552739116745,-0.19953317887465716
-0.8718343538476027,-0.035088721795018075,0.5725329451721359,0.047566862063516555,0.2121535763506067,-0.07876114286986628,-0.36838251894127566,-0.054517911891096046,-0.013662472830777522,-0.23082434362461993,-0.23531430893201444
-0.859801781286,0.054003933741831135,0.7772261967302364,0.19118023685447932,-0.15549144105199622,0.13126857144977713,-0.3663367132079599,0.09716992074531132,0.38970577264932715,0.13573555318800987,-0.287857770187413
-0.8607037642811649,0.15531833372229933,1.3372223079241392,0.6152959891635768,0.33470191548480793,0.13126857144977713,-0.3827031590744858,0.7342588178182217,0.30903212355330606,-0.04754439521830472,-0.3268624254751628
-0.8548915828178862,0.24052627033626242,1.768436290471891,0.8016571577886388,0.5797985937532104,0.5513280000890634,-0.3663367132079599,1.037634483091036,0.7930740181294323,0.5939354242037979,-0.3337930047205067
-0.8507885591880842,0.3548160967549693,2.093665734002001,0.9471917817406847,0.08960523721640544,0.42531017149727735,-0.40520702214095894,2.524175242927827,0.14768482536126457,0.22737552739116745,-0.32251066641413284
-0.8780775166318215,0.46668669701810656,2.4293238621494075,1.0795178177102842,0.33470191548480793,0.5093220572251347,-0.3847489648078016,3.2219392730553,0.4703794217453482,0.22737552739116745,-0.3681235484241874
-0.8689632952500691,0.601009576948128,2.8957043393368807,1.2221705679207053,1.3150886285584171,0.8033636572726355,-0.3847489648078016,4.374766801091995,1.1964422636095364,0.6855753984069555,-0.37215295496217804
-0.8625806205547871,0.7794507677113579,3.687556787603703,1.3408077036175876,1.5601853068268197,1.2234230859119224,-0.3786115476078543,3.039913873891612,1.5191368599936206,0.86885534681327,-0.3947176315749259
-0.8611037307138539,0.9006726075373704,3.8318606794011787,1.3079063117340393,1.3150886285584171,0.8033636572726355,-0.41748185654085335,1.8567487793276352,0.6317267199373903,0.6855753984069555,-0.4375905171391468
-0.8629020628189991,0.9349418765026148,4.304789400418117,1.6707822470336124,1.0699919502900146,1.3074349716397797,-0.40520702214095894,1.583710680582102,1.2771159127055576,1.4186951920322157,-0.4251799450021355
-0.8521711780589886,1.206969900622464,5.249676732255036,1.4957084172299138,1.9278303242294226,1.3074349716397797,-0.43998571960732646,1.037634483091036,1.1964422636095364,1.5103351662353732,-0.47240458962738635
-0.8649548410274204,1.2475245052341986,5.880005832728381,1.3088669363145808,1.8052819850952213,1.2234230859119224,-0.4379399138740107,1.037634483091036,1.1964422636095364,1.5103351662353732,-0.47224341336586667
-0.8427493186167929,1.3466802111066196,5.695199840207916,1.1198640500930295,1.8052819850952213,1.0974052573201363,-0.43998571960732646,1.0679720496183174,1.1157686145135166,1.6936151146416885,-0.476433996165377
-0.936919717982568,-0.7740739175197525,-0.48270442156873516,-0.48461915555650603,-1.5035231715282091,-1.5069632002434403,0.13283988572107958,-0.7522819420185692,-1.6271354547511971,-1.513783982468825,0.5828163945416143
-0.9167432549961129,-0.7669790715827449,-0.48173431137177736,-0.49086321533002614,-1.3809748323940079,-1.5909750859712977,-0.043099407344073734,-0.7522819420185692,-1.7884827529432388,-1.513783982468825,0.5312399908553335
-0.8947428322947109,-0.7602052383471496,-0.48173431137177736,-0.48389868712109985,-1.3809748323940079,-1.3389394287877256,-0.03696199014412652,-0.6916068089640064,-1.143093560175071,-1.238864059859353,0.2964061778212364
-0.8624832935886032,-0.7554412237638736,-0.47761134303470665,-0.4853396239919122,-1.3809748323940079,-1.0869037716041534,0.028503793321977073,-0.6005941093821621,-0.9817462619830295,-1.1472240856561953,0.3072049873430513
-0.8347716393082754,-0.740646725350966,-0.48173431137177736,-0.48461915555650603,-1.0133298149914045,-1.2129216001959395,0.010091541722135437,-0.5399189763275991,-1.223767209271092,-1.0555841114530378,0.2032462986628917
-0.799291282767186,-0.7256475231864333,-0.47688376038698826,-0.47933572036352745,-0.8907814758572032,-0.9188800001484394,-0.020595544277600623,-0.6005941093821621,-0.8203989637909874,-0.5973842404372504,0.10605701296655644
-0.7743894379759979,-0.7041815434137428,-0.47421595734535427,-0.4810168133794752,-0.7682331367230024,-0.708850285828796,-0.04514521307738947,-0.6005941093821621,-0.8203989637909874,-0.9639441372498802,0.013058310069731438
-0.7380049007704634,-0.6640223892312842,-0.46597002067121274,-0.4721310360094658,-0.7682331367230024,-0.5828324572370099,-0.10242777361023006,-0.7522819420185692,-0.6590516655989453,-0.41410429203093513,-0.12184622082219672
-0.7560079112925968,-0.628166666190945,-0.46281716253109983,-0.46564682009081027,-0.6456847975888013,-0.4568146286452239,-0.20676386600933255,-0.5095814098003177,-0.41703071831088273,-0.41410429203093513,-0.23144607865554337
-0.6749820904720746,-0.5997919348009062,-0.45287353301228217,-0.44451307931889605,-0.5231364584546,-0.24678491432558103,-0.16380194560970213,-0.4489062767457548,-0.3363570692148617,-0.04754439521830472,-0.3117118568923178
-0.6012991937721002,-0.5537056765373015,-0.44098968309954883,-0.45123745138268695,-0.03294310191779581,-0.12076708573379497,-0.22722192334248995,-0.2062057445275032,-0.25568342011884065,0.13573555318800987,-0.28012130963447085
-0.5356460567626179,-0.4908151012084698,-0.44026210045183045,-0.44691464077024995,-0.40058811932039873,-0.3307968000534378,-0.3295122100082767,0.09716992074531132,-0.013662472830777522,-0.3224643178277775,-0.398585861851397
-0.5239752543281249,-0.4455197438034169,-0.4257104474974631,-0.43995011256132366,-0.03294310191779581,0.13126857144977713,-0.3192831813416981,0.3398704529635629,-0.09433612192679856,0.13573555318800987,-0.4066446749273783
-0.5112768019956666,-0.4093569651356399,-0.4198897863157162,-0.4385091756905113,0.33470191548480793,0.2152804571776345,-0.3295122100082767,0.6432461182363772,0.14768482536126457,0.5939354242037979,-0.3818235306533557
-0.5105131606473556,-0.38756532030354585,-0.4036404405166727,-0.4197769963699509,-0.15549144105199622,0.2992923429054919,-0.3213289870750138,0.6129085517090958,0.38970577264932715,0.22737552739116745,-0.4533857907680703
-0.5392519668371845,-0.3835689447888642,-0.3837531814790373,-0.38135201314828865,0.2121535763506067,0.8453696001365641,-0.31109995840843513,0.218520186854437,0.8737476672254534,0.5022954500006402,-0.4129305491266438
-0.5514167332842845,-0.3630706554784016,-0.352709655176387,-0.35901749165069746,0.2121535763506067,0.42531017149727735,-0.2763212609420676,0.27919531990899993,0.38970577264932715,0.4106554757974827,-0.43323875807811685
-0.54585899666542,-0.34076259890925326,-0.30129381473762246,-0.31026579418821343,1.1925402894242159,1.1814171430479936,-0.3049625412084879,0.218520186854437,1.1157686145135166,1.0521352952195853,-0.4327552292935579
-0.50917236143429,-0.3242746421874468,-0.270735343533451,-0.2951359570446839,0.7023469328874117,0.9293814858644216,-0.2415425634757001,0.006157221163466899,0.7930740181294323,0.7772153726101131,-0.4082564375425746
-0.5091041259019591,-0.3004545692710673,-0.2176218102500103,-0.23197489087407655,0.7023469328874117,0.9713874287283503,-0.23540514627575287,0.37020801949084414,0.7124003690334113,1.0521352952195853,-0.29946246101682616
-0.5155497114469532,-0.2748619479599337,-0.19530927571998039,-0.17577835291239546,1.682733645961021,1.4754587430954933,-0.19653483734275387,0.006157221163466899,1.0350949654174955,1.0521352952195853,-0.3241224290293291
-0.49424916690772247,-0.23152058091130248,-0.17202663099299265,-0.1522430506891273,1.8052819850952213,1.6854884574151368,-0.17198516854296508,-0.2062057445275032,1.8418314563777047,2.0601750114543176,-0.3320200658437909
-0.5051188707705769,-0.24592893361091725,-0.042031864600644474,-0.2374984822121905,1.8052819850952213,1.6014765716872794,-0.1678935570763336,-0.17586817800022173,1.9225051054737259,2.151814985657475,-0.3013965761550617
-0.46017756451601893,-0.20771911742688887,0.011809251330514657,-0.23221504701921192,1.8052819850952213,1.6014765716872794,-0.1678935570763336,-0.17586817800022173,1.9225051054737259,2.151814985657475,-0.29011423784868773
-0.7282279204237015,-0.6714242907957295,-0.4788239807809039,-0.48149712566974595,-1.6260715106624104,-1.548969143107369,-0.28655028960864626,-0.6005941093821621,-1.465788156559155,-1.6970639308751403,-0.07381569488934775
-0.717579103442028,-0.6539826006856696,-0.47785387058394607,-0.4810168133794752,-1.1358781541256058,-1.3809453716516542,-0.2313135348091214,-0.5702565428548806,-1.304440858367113,-1.6054239566719828,-0.170199099278085
-0.6970115261237921,-0.6335122255231559,-0.46815276861436783,-0.47333181673514274,-0.8907814758572032,-1.3389394287877256,-0.23540514627575287,-0.5702565428548806,-1.3851145074631341,-1.3305040340625098,-0.17438968207759525
-0.650672708052522,-0.604100018301017,-0.4700929890082835,-0.47237119215460116,-0.7682331367230024,-1.0869037716041534,-0.2783670666753833,-0.38823114369119194,-1.223767209271092,-0.8723041630467225,-0.2665825036668221
-0.5718719927597429,-0.5588279226859215,-0.4691228788113257,-0.46636728852621645,-0.8907814758572032,-1.170915657332011,-0.2824586781420148,-0.6005941093821621,-0.9010726128870085,-0.9639441372498802,-0.2759307268349605
-0.46968057741201996,-0.5173474988338824,-0.45626891870163455,-0.46012322875269634,-0.8907814758572032,-0.8768740572845107,-0.29882512400854067,-0.2972184441093475,-0.8203989637909874,-0.9639441372498802,-0.3139683245535926
-0.38470705114469034,-0.45618294831988987,-0.43419891172084407,-0.4301037106107727,-0.7682331367230024,-0.9608859430123681,-0.3520160730747498,-0.2972184441093475,-0.8203989637909874,-1.1472240856561953,-0.3719917787006584
-0.28873469302242394,-0.3588370097061545,-0.4308035260314917,-0.4341863650780743,-0.7682331367230024,-0.6248384001009386,-0.3356496272082239,-0.14553061147294025,-0.6590516655989453,-0.5057442662340927,-0.41035172894232974
-0.28489724088462787,-0.25430317799558194,-0.4252253923989842,-0.4077691891131815,-0.27803978018619746,-0.3307968000534378,-0.36429090747464415,-0.024180345363814575,-0.25568342011884065,-0.5057442662340927,-0.4683751830893956
-0.25696557710656076,-0.18662067393552537,-0.3876336222668686,-0.347009684393928,-0.27803978018619746,-0.41480868578129515,-0.36019929600801276,0.49155828559997006,-0.09433612192679856,-0.1391843694214623,-0.4501622655376778
-0.21184396751294354,-0.04377002180712039,-0.3403407501651748,-0.27592346543385277,-0.03294310191779581,-0.16277302859772366,-0.3786115476078543,0.552233418654533,-0.013662472830777522,-0.3224643178277775,-0.5262374609749418
-0.09146930515394378,0.1351782759771807,-0.30250645248381974,-0.23893941908300284,-0.40058811932039873,-0.12076708573379497,-0.40725282787427464,0.4308831525454071,-0.013662472830777522,-0.23082434362461993,-0.5529927203872
