uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste
6522,15,Xinjiang,2022,484931168,18550.5,7312.7002,786,1428,0.048,0.13600001,0.142,0.030999999,0.068999998,0.061000001,0.75599998,0.20200001,1,9.8282518,19.999517,-0.30022192,-0.15634196,1.4366705,1.1386455,-0.24546903,-0.2363843,1.0343989,1.0514281,-0.5824185,1.3494608,-0.72594839,-0.24633494,0.24926461,2587.0,1498.0,0.57904911,124.987,0.018285254,0,1,0,0,1,0,0,0,0,0,0.394205,17169.153,8.871,44.43
6523,15,Xinjiang,2023,522624160,19603.301,7559.7002,974,1744,0.048,0.13500001,0.141,0.030999999,0.068999998,0.061000001,0.59500003,0.192,1,9.8834534,20.074373,-0.25450006,-0.08024019,1.4366705,1.0966678,-0.24751347,-0.2363843,1.0343989,1.0514281,-0.60835046,1.3233156,-0.6687991,-0.25456172,,2598.0,1539.0,0.59237874,132.72,0.017539361,0,2,0,0,0,1,0,0,0,0,0.38563403,17108.194,7.501,46.556
3200,16,Jiangsu,2000,279168192,8635.0996,4435.8999,98,221,0.023,0.068000004,0.054000001,0.021,0.035,0.029999999,2.4679999,0.248,0,9.06359,19.447325,-0.46754447,-0.44702178,-1.6249784,-1.7158384,-0.42537892,-0.53955603,-1.706661,-1.7875015,-0.30667028,-1.8685461,-0.072594181,-0.7588762,,7327.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.51370573,201923.0,114.099,63.153
3201,16,Jiangsu,2001,297308544,9554.2998,4907.5,127,269,0.023,0.071000002,0.063000001,0.017000001,0.035999998,0.033,2.622,0.22499999,0,9.1647463,19.510281,-0.46049163,-0.43546203,-1.6249784,-1.5899054,-0.40697905,-0.66082466,-1.6260417,-1.5127664,-0.28186581,-1.7251383,-0.13977946,-0.70506543,,7359.0,,,,,0,-20,0,0,0,0,0,0,0,0,0.51364309,271029.0,108.759,8.055
3202,16,Jiangsu,2002,312324736,10723.9,5604.5,159,356,0.023,0.074000001,0.048,0.018999999,0.039999999,0.035,2.1919999,0.22499999,0,9.2802305,19.559553,-0.45270917,-0.41450998,-1.6249784,-1.4639723,-0.43764549,-0.60019034,-1.303564,-1.3296096,-0.35112503,-1.5563791,-0.1665135,-0.73271322,,7406.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.5226177,262715.0,105.511,59.569
3203,16,Jiangsu,2003,363877504,12588.2,6787.1001,227,385,0.028000001,0.075999998,0.055,0.023,0.039999999,0.035999998,1.975,0.27399999,0,9.4405155,19.712328,-0.43617147,-0.40752596,-1.0126485,-1.3800172,-0.42333448,-0.47892165,-1.303564,-1.2380314,-0.38607675,-1.3400605,-0.1836013,-0.70739937,0.3925972,7458.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.53916365,247524.0,117.84,82.06
3204,16,Jiangsu,2004,434922560,14998.7,8325.7998,321,419,0.027000001,0.078000002,0.048,0.028000001,0.043000001,0.037,1.682,0.26199999,0,9.6157188,19.890678,-0.41331056,-0.39933777,-1.1351144,-1.2960615,-0.43764549,-0.32733577,-1.0617056,-1.1464528,-0.43326965,-1.2692734,-0.15062346,-0.73506516,0.44559941,7523.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.55510139,263538.0,118.3,75.1
3205,16,Jiangsu,2005,531706080,18345.9,10234.1,521,552,0.027000001,0.083999999,0.046,0.028000001,0.046,0.037,1.567,0.24699999,0,9.8171616,20.091602,-0.36467028,-0.3673076,-1.1351144,-1.0441954,-0.44173437,-0.32733577,-0.8198474,-1.1464528,-0.45179245,-1.1391045,-0.15525968,-0.72047931,0.46256796,7588.2402,3832.0601,0.50499982,,,0,-16,0,0,0,0,0,0,0,0,0.55784124,296318.0,131.2,78.1
3206,16,Jiangsu,2006,597512832,21525.1,11991.1,679,591,0.032000002,0.093999997,0.048,0.027000001,0.050000001,0.044,1.419,0.47,0,9.9769745,20.208286,-0.32624447,-0.35791531,-0.52278459,-0.6244185,-0.43764549,-0.35765296,-0.49736974,-0.50540429,-0.47563049,-0.57541347,-0.30884179,-0.63067812,0.45116323,7655.6602,3973.29,0.51900029,,,0,-15,0,0,0,0,0,0,0,0,0.5570752,287181.0,124.1,70.4
3207,16,Jiangsu,2007,618783040,26373.801,14497.4,986,799,0.030999999,0.093999997,0.033,0.024,0.048,0.043000001,1.079,0.27500001,0,10.180126,20.243265,-0.25158167,-0.307823,-0.6452508,-0.6244185,-0.46831197,-0.44860449,-0.65860856,-0.59698254,-0.5303936,-0.69596297,-0.25547701,-0.68129313,0.45206428,7723.1299,4108.7002,0.53199935,48.306499,0.018916119,0,-14,0,0,0,0,0,0,0,0,0.54968947,268761.995,116.053,60.994
3208,16,Jiangsu,2008,630227200,31445.699,17051.1,1444,1308,0.030999999,0.094999999,0.032000002,0.052999999,0.050000001,0.043000001,1.058,0.285,0,10.356017,20.261591,-0.14019544,-0.18524136,-0.6452508,-0.58244067,-0.47035637,0.43059346,-0.49736974,-0.59698254,-0.53377604,-0.70607376,0.11199747,-0.70957845,0.45553607,7762.48,4215.0298,0.54300046,95.179497,0.029308612,0,-13,0,0,0,0,0,0,0,0,0.54223949,259999.0,107.358,51.154
3209,16,Jiangsu,2009,669789632,35074.602,18667.199,2257,2040,0.033,0.106,0.034000002,0.067000002,0.054000001,0.046999998,0.96799999,0.35800001,0,10.465233,20.322474,0.057527252,-0.0089549953,-0.40031886,-0.12068596,-0.46626753,0.85503393,-0.17489201,-0.23066932,-0.54827213,-0.37079284,0.30176944,-0.64931726,0.44156224,7810.27,4342.5098,0.55599999,147.60249,0.036741134,0,-12,0,0,0,0,0,0,0,0,0.53221416,256159.97,101.182,46.518
3210,16,Jiangsu,2010,731163840,42175.199,21853.6,3697,3167,0.033,0.109,0.033,0.071999997,0.057,0.048,0.85399997,0.34400001,0,10.649588,20.410149,0.4077372,0.26245856,-0.40031886,0.0052470979,-0.46831197,1.0066197,0.066966116,-0.13909078,-0.56663388,-0.31770745,0.59657937,-0.60598516,0.40752473,7869.3398,4767.25,0.60580051,139.89481,0.028468274,0,-11,0,0,0,0,0,0,0,0,0.51816231,263760.0,100.2,45.0
3211,16,Jiangsu,2011,796485952,49689.5,25231.199,5248,4181,0.039000001,0.109,0.028000001,0.075000003,0.057999998,0.050999999,0.68800002,0.38299999,0,10.813549,20.49572,0.78494245,0.50665855,0.33447701,0.0052470979,-0.4785341,1.0975714,0.14758539,0.13564421,-0.59337115,-0.083756775,0.82035786,-0.53282154,0.42014682,8023.0,4889.3599,0.60941792,170.37,0.027383102,0,-10,0,0,0,0,0,0,0,0,0.50777727,246298.0,102.501,48.639
3212,16,Jiangsu,2012,819466368,54658.398,27150.801,7258,6063,0.041000001,0.113,0.024,0.075000003,0.057,0.048999999,0.68800002,0.377,0,10.908858,20.524164,1.2737771,0.95989752,0.57940894,0.17315795,-0.48671183,1.0975714,0.066966116,-0.047512557,-0.59337115,-0.14823343,1.2427731,-0.46517992,0.39188352,8120.0,4989.5898,0.61448151,193.8259,0.027580407,0,-9,0,0,0,0,0,0,0,0,0.49673611,236094.0,95.921,39.598
3213,16,Jiangsu,2013,861809472,60505.199,29149.4,8935,5967,0.041000001,0.121,0.021,0.086999997,0.064000003,0.057999998,0.63,0.493,0,11.010485,20.574545,1.6816258,0.93677801,0.57940894,0.50897962,-0.49284512,1.4613773,0.63130224,0.77669269,-0.60271311,0.28111133,1.3903168,-0.38963857,0.37026465,8192.0,5090.0098,0.62133908,229.1832,0.029388212,0,-8,0,0,0,0,0,0,0,0,0.48176688,220559.0,90.948,45.557
3214,16,Jiangsu,2014,870495680,66228.297,31048.801,10472,7408,0.035999998,0.119,0.024,0.090000004,0.059,0.052000001,0.61900002,0.26499999,0,11.100863,20.584574,2.0554264,1.2838117,-0.032921158,0.42502436,-0.48671183,1.5523289,0.22820497,0.22722276,-0.6044848,-0.27166411,1.885823,-0.42246926,0.3624559,8281.0,5190.7598,0.62682766,237.78439,0.028065613,0,-7,0,0,0,0,0,0,0,0,0.46881473,204890.0,87.018,72.048
3215,16,Jiangsu,2015,833144512,71876.0,33371.801,11950,10086,0.037,0.113,0.02,0.117,0.063000001,0.052999999,0.537,0.22499999,0,11.182697,20.540718,2.4148779,1.92875,0.089545049,0.17315795,-0.49488956,2.3708925,0.55068266,0.31880099,-0.61769241,-0.34265047,2.5814011,-0.39834282,0.36323121,8315.0,5305.8301,0.63810343,308.45001,0.031839736,0,-6,0,0,0,0,0,0,0,0,0.46429685,206427.0,79.466,61.221
3216,16,Jiangsu,2016,830689792,78261.203,35041.5,14445,12131,0.039999999,0.12800001,0.024,0.108,0.07,0.059,0.50700003,0.33899999,0,11.267807,20.537767,3.0216653,2.4212441,0.45694274,0.80282384,-0.48671183,2.098038,1.1150185,0.86827129,-0.62252444,0.14781815,2.8284886,-0.20845117,0.34879056,8381.0,5416.9199,0.6463334,285.10999,0.028562527,0,-5,0,0,0,0,0,0,0,0,0.4477506,179400.0,56.485,73.357
3217,16,Jiangsu,2017,848511616,86512.898,39124.102,18364,15851,0.039000001,0.124,0.017999999,0.113,0.067000002,0.059999999,0.47999999,0.271,0,11.368049,20.558994,3.9747713,3.3171256,0.33447701,0.63491267,-0.49897841,2.2496238,0.87316036,0.95984948,-0.62687325,-0.19220686,3.7617421,-0.11967345,0.33156061,8423.0,5520.9502,0.65546125,292.10001,0.027502041,0,-4,0,0,0,0,0,0,0,0,0.45223433,151900.0,36.962,57.114
3218,16,Jiangsu,2018,884215552,93456.297,42129.398,20236,20375,0.045000002,0.13,0.022,0.118,0.064000003,0.057,0.45699999,0.229,0,11.44525,20.600212,4.4300442,4.4066329,1.0692729,0.88677877,-0.49080068,2.4012096,0.63130224,0.6851145,-0.6305778,-0.2373002,4.4834929,0.005660471,0.30131936,8446.0,5604.2998,0.66354489,317.98999,0.027278064,0,-3,0,0,0,0,0,0,0,0,0.45079252,143600.0,30.417,48.119
3219,16,Jiangsu,2019,903868928,99836.898,44281.398,18490,28399,0.045000002,0.139,0.022,0.122,0.071000002,0.063000001,0.39500001,0.31299999,0,11.511293,20.622194,4.0054145,6.3390398,1.0692729,1.2645782,-0.49080068,2.5224783,1.1956381,1.2345848,-0.64056402,0.016803624,5.0883541,0.16029169,0.3172856,8469.0,5698.0,0.67280668,372.77261,0.029647354,0,-2,1,0,0,0,0,0,0,0,0.44353741,137500.0,27.438,37.186
3220,16,Jiangsu,2020,894963264,104566.6,45391.398,20841,35359,0.046,0.13699999,0.024,0.123,0.072999999,0.067000002,0.426,0.345,0,11.557579,20.612293,4.5771809,8.0152054,1.1917386,1.1806227,-0.48671183,2.5527956,1.3568766,1.6008984,-0.63557094,-0.072242953,6.0849032,0.34329563,0.29762027,8477.2598,6225.7002,0.73440003,336.9007,0.02462445,0,-1,0,0,0,0,0,0,0,0,0.43409079,114700.0,10.832,13.981
3221,16,Jiangsu,2021,936367872,119853.2,53575.801,20634,29852,0.048999999,0.14300001,0.022,0.105,0.068999998,0.061000001,0.35800001,0.25400001,0,11.694023,20.657518,4.5268383,6.6889634,1.5591363,1.4324894,-0.49080068,2.0070863,1.0343989,1.0514281,-0.64652354,0.031557586,5.3030748,0.26381361,0.27666789,8505.0,6289.0,0.73944736,336.7963,0.023091555,0,0,0,1,0,0,0,0,0,0,0.44701183,121700.0,8.409,10.56
3222,16,Jiangsu,2022,919149760,124564.2,55343.398,21215,24802,0.046999998,0.14,0.022,0.103,0.068999998,0.059,0.34200001,0.211,0,11.732576,20.63896,4.6681385,5.4727802,1.3142043,1.306556,-0.49080068,1.946452,1.0343989,0.86827129,-0.64910066,-0.0055548572,4.8363709,0.16698374,0.27386686,8515.0,6337.0,0.74421608,279.2016,0.01873664,0,1,0,0,1,0,0,0,0,0,0.44429618,112921.83,7.111,12.842
3223,16,Jiangsu,2023,963665856,130924.3,57329.801,21349,25029,0.046999998,0.13699999,0.022,0.103,0.068000004,0.059,0.33199999,0.182,0,11.782374,20.686255,4.7007275,5.5274482,1.3142043,1.1806227,-0.49080068,1.946452,0.95377994,0.86827129,-0.6507113,-0.073903553,4.8931861,0.16326201,,8526.0,6398.0,0.7504105,247.22,0.016219359,0,2,0,0,0,1,0,0,0,0,0.43788511,105381.984,5.728,16.284
3600,17,Jiangxi,2000,80508712,2027.8,700.79999,11,38,0.024,0.067000002,0.244,0.0040000002,0.033,0.028999999,7.0749998,0.131,0,7.614707,18.203876,-0.48870298,-0.4910934,-1.5025125,-1.7578163,-0.036937136,-1.054948,-1.8678998,-1.8790798,0.43536955,-1.8302022,-0.17069629,-0.12578318,,4149.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.34559619,41956.0,28.811,57.741
3601,17,Jiangxi,2001,84728768,2207.1001,786.09998,11,19,0.023,0.075999998,0.296,0.0040000002,0.037999999,0.035,7.5170002,0.31799999,0,7.6994348,18.254965,-0.48870298,-0.49566913,-1.6249784,-1.3800172,0.069373243,-1.054948,-1.4648029,-1.3296096,0.50656164,-1.4722894,-0.2635856,0.026391231,,4185.77,,,,,0,-20,0,0,0,0,0,0,0,0,0.35616869,41507.0,25.9,24.945
3602,17,Jiangxi,2002,90491760,2487.1001,941.79999,23,36,0.025,0.082000002,0.324,0.0049999999,0.039000001,0.037999999,6.4099998,0.32800001,0,7.8188729,18.32077,-0.48578456,-0.49157503,-1.3800464,-1.1281507,0.1266173,-1.0246308,-1.3841833,-1.0548745,0.32825941,-1.2280757,-0.33499512,0.0058230232,,4222.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.37867394,46119.0,24.811,38.831
3603,17,Jiangxi,2003,105181832,2854.7,1204.3,28,34,0.024,0.078000002,0.242,0.0040000002,0.037999999,0.037,4.9660001,0.15000001,0,7.9567218,18.471201,-0.48456854,-0.4920567,-1.5025125,-1.2960615,-0.041026007,-1.054948,-1.4648029,-1.1464528,0.095677383,-1.3810511,-0.33281487,-0.23342632,0.54391724,4254.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.42186573,50135.0,39.175,52.197
3604,17,Jiangxi,2004,117303728,3451.1001,1505.2,34,45,0.029999999,0.086999997,0.226,0.0040000002,0.045000002,0.039000001,5.2210002,0.33500001,0,8.1464481,18.580276,-0.48310933,-0.4894076,-0.76771677,-0.91826236,-0.073736899,-1.054948,-0.90046668,-0.96329606,0.13674971,-0.85724574,-0.47857246,-0.14271921,0.58835125,4284.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.43615076,54949.0,46.9,56.3
3605,17,Jiangxi,2005,128496408,3991.8,1834.7,48,68,0.028000001,0.088,0.23100001,0.0049999999,0.045000002,0.037999999,4.4159999,0.227,0,8.2919979,18.671412,-0.47970453,-0.48386854,-1.0126485,-0.8762846,-0.063514724,-1.0246308,-0.90046668,-1.0548745,0.0070900032,-0.94408578,-0.45221779,-0.22115813,0.57179224,4311.2402,1595.16,0.37000027,,,0,-16,0,0,0,0,0,0,0,0,0.4596172,53972.0,55.5,58.0
3606,17,Jiangxi,2006,135971296,4752.3999,2337.6001,43,76,0.028000001,0.086000003,0.163,0.0060000001,0.045000002,0.037999999,3.684,0.12899999,0,8.4664049,18.727955,-0.48092052,-0.48194191,-1.0126485,-0.96023983,-0.202536,-0.9943136,-0.90046668,-1.0548745,-0.11081169,-0.98728365,-0.45075855,-0.36932132,0.59202474,4339.1299,1678.37,0.38679874,,,0,-15,0,0,0,0,0,0,0,0,0.49187782,64074.0,57.0,56.0
3607,17,Jiangxi,2007,155131104,5847.2998,2950.3,75,76,0.030999999,0.088,0.15099999,0.0060000001,0.043000001,0.041999999,3.0780001,0.15800001,0,8.6737356,18.859781,-0.47313809,-0.48194191,-0.6452508,-0.8762846,-0.22706918,-0.9943136,-1.0617056,-0.68856108,-0.20841883,-0.80513334,-0.51155776,-0.40048471,0.62552178,4368.4102,1738.63,0.39800066,13.8809,0.015337025,0,-14,0,0,0,0,0,0,0,0,0.50455767,71410.313,55.341,50.918
3608,17,Jiangxi,2008,158460288,7028.7002,3518.8,100,117,0.032000002,0.097000003,0.138,0.0060000001,0.050000001,0.046,2.598,0.28099999,0,8.8577566,18.881014,-0.46705806,-0.47206795,-0.52278459,-0.49848512,-0.25364676,-0.9943136,-0.49736974,-0.32224753,-0.28573143,-0.40465125,-0.62931681,-0.39100301,0.62914968,4400.1001,1819.88,0.4135997,31.8377,0.026310561,0,-13,0,0,0,0,0,0,0,0,0.50063312,68681.0,51.117,45.781
3609,17,Jiangxi,2009,176529456,7733.0,3882.7,120,162,0.035999998,0.103,0.145,0.016000001,0.050999999,0.050999999,2.4649999,0.29100001,0,8.9532518,18.988998,-0.46219403,-0.46123067,-0.032921158,-0.246619,-0.23933576,-0.69114184,-0.41675046,0.13564421,-0.30715349,-0.054926973,-0.6337465,-0.3479639,0.64387065,4432.1602,1913.8101,0.43180075,43.141899,0.027613038,0,-12,0,0,0,0,0,0,0,0,0.50209492,67192.445,49.02,40.26
3610,17,Jiangxi,2010,184656624,9503.4004,5083.1001,168,221,0.034000002,0.101,0.13,0.016000001,0.052000001,0.046,2.2869999,0.185,0,9.1594048,19.034008,-0.45052037,-0.44702178,-0.27785265,-0.33057427,-0.27000222,-0.69114184,-0.33613086,-0.32224753,-0.33582357,-0.26344624,-0.5660218,-0.41406077,0.5540331,4462.25,1966.0699,0.4406006,49.141102,0.025550896,0,-11,0,0,0,0,0,0,0,0,0.5348717,72526.0,47.1,36.3
3611,17,Jiangxi,2011,203036480,11717.4,6338.0,213,261,0.034000002,0.104,0.102,0.016000001,0.056000002,0.050000001,2.0050001,0.171,0,9.3688307,19.128897,-0.4395763,-0.43738866,-0.27785265,-0.20464122,-0.32724625,-0.69114184,-0.01365316,0.044065997,-0.38124469,-0.04119819,-0.6301412,-0.43316761,0.56422484,4474.0,2051.22,0.45847565,43.759998,0.017265052,0,-10,0,0,0,0,0,0,0,0,0.54090494,71196.0,56.806,35.909
3612,17,Jiangxi,2012,209492688,12952.8,6893.2998,249,406,0.035999998,0.108,0.113,0.022,0.054000001,0.048999999,1.732,0.16,0,9.4690676,19.1602,-0.43082106,-0.40246856,-0.032921158,-0.036730379,-0.30475754,-0.50923884,-0.17489201,-0.047512557,-0.42521626,-0.0072423839,-0.56864214,-0.44152266,0.55364132,4475.0,2139.8201,0.47817206,66.912903,0.022162281,0,-9,0,0,0,0,0,0,0,0,0.53218609,67871.0,55.15,32.183
3613,17,Jiangxi,2013,213709040,14473.4,7661.8999,263,374,0.035,0.112,0.104,0.027000001,0.056000002,0.048,1.507,0.12899999,0,9.5800676,19.180126,-0.42741624,-0.41017506,-0.15538691,0.13118047,-0.3231574,-0.35765296,-0.01365316,-0.13909078,-0.46145654,0.015857244,-0.5358817,-0.47692001,0.51092672,4476.0,2209.97,0.4937377,74.165199,0.021371402,0,-8,0,0,0,0,0,0,0,0,0.529378,68230.0,54.35,32.469
3614,17,Jiangxi,2014,211874320,15858.6,8238.7002,395,686,0.041000001,0.114,0.085000001,0.028000001,0.059999999,0.050000001,1.487,0.208,0,9.6714668,19.171503,-0.39531365,-0.33503661,0.57940894,0.21513572,-0.36200157,-0.32733577,0.30882424,0.044065997,-0.4646779,0.37348714,-0.58533764,-0.43055099,0.51772237,4480.0,2281.0701,0.50916743,68.127701,0.017546469,0,-7,0,0,0,0,0,0,0,0,0.51950997,64856.0,51.741,42.876
3615,17,Jiangxi,2015,212141056,17031.1,8367.7002,569,1128,0.039000001,0.115,0.096000001,0.037,0.061999999,0.052999999,1.619,0.189,0,9.7427959,19.172762,-0.35299662,-0.22859047,0.33447701,0.25711352,-0.33951285,-0.054481249,0.47006309,0.31880099,-0.44341692,0.41393209,-0.44895664,-0.40291244,0.5192095,4485.0,2356.78,0.52548051,87.43,0.01981394,0,-6,0,0,0,0,0,0,0,0,0.49131885,76412.0,51.566,44.601
3616,17,Jiangxi,2016,214928064,18761.199,8732.5,794,1567,0.043000001,0.125,0.093999997,0.050000001,0.064999998,0.057,1.456,0.29499999,0,9.8395462,19.185814,-0.29827631,-0.12286682,0.82434088,0.67689043,-0.3436017,0.33964199,0.71192122,0.6851145,-0.46967098,0.80817771,-0.37807009,-0.35878709,0.49823555,4496.0,2438.3501,0.54233766,117.88,0.025529519,0,-5,0,0,0,0,0,0,0,0,0.46545532,85527.0,44.139,64.948
3617,17,Jiangxi,2017,215656928,20497.6,9444.5996,1135,2227,0.039000001,0.122,0.078000002,0.048,0.063000001,0.059,1.15,0.168,1,9.9280634,19.189199,-0.21534465,0.03607991,0.33447701,0.55095738,-0.37631258,0.27900764,0.55068266,0.86827129,-0.51895779,0.61196864,-0.24504814,-0.41335058,0.48244315,4511.0,2523.6101,0.55943471,143.39999,0.028054552,0,-4,0,0,0,0,0,0,0,0,0.46076614,41206.56,29.964,52.252
3618,17,Jiangxi,2018,225504240,23016.9,10081.2,1359,2601,0.045000002,0.13,0.072999999,0.050999999,0.064000003,0.057999998,1.323,0.185,1,10.043984,19.233849,-0.16086756,0.12614971,1.0692729,0.88677877,-0.38653475,0.36995912,0.63130224,0.77669269,-0.49109304,0.89102328,-0.232447,-0.34769684,0.43738678,4513.0,2603.8101,0.5769577,162.55,0.028680973,0,-3,0,0,0,0,0,0,0,0,0.4379912,39556.67,23.107,40.839
3619,17,Jiangxi,2019,226600832,24724.0,10385.3,1396,3015,0.046,0.14399999,0.078000002,0.061000001,0.072999999,0.061999999,1.043,0.33199999,1,10.11553,19.238701,-0.1518691,0.22585267,1.1917386,1.4744666,-0.37631258,0.67313087,1.3568766,1.1430062,-0.53619206,1.3770922,-0.23831223,-0.29501906,0.42084363,4516.0,2679.0,0.59322411,194.28329,0.030419495,0,-2,1,0,0,0,0,0,0,0,0.42004934,48029.61,21.066,36.8
3620,17,Jiangxi,2020,232524000,25825.4,10631.7,1921,3636,0.045000002,0.131,0.078000002,0.052999999,0.068000004,0.059999999,1.173,0.15099999,1,10.159114,19.264503,-0.024188401,0.37540707,1.0692729,0.92875659,-0.37631258,0.43059346,0.95377994,0.95984948,-0.51525319,1.0015119,-0.082461953,-0.30712813,0.40168223,4519.4502,2731.55,0.60439879,218.2654,0.032703448,0,-1,0,0,0,0,0,0,0,0,0.41167611,36487.94,8.64,11.087
3621,17,Jiangxi,2021,252422352,29838.199,12559.3,1830,2844,0.046999998,0.141,0.068000004,0.050000001,0.072999999,0.061999999,0.94400001,0.226,1,10.303545,19.346615,-0.046319723,0.18467101,1.3142043,1.3485339,-0.39675689,0.33964199,1.3568766,1.1430062,-0.55213773,1.3814739,-0.31475168,-0.29058957,0.37637672,4517.0,2776.0,0.61456722,229.5946,0.033869144,0,0,0,1,0,0,0,0,0,0,0.42091346,39593.17,7.138,7.518
3622,17,Jiangxi,2022,262287920,31568.1,12832.9,2272,2172,0.046999998,0.138,0.068000004,0.050000001,0.072999999,0.061999999,0.86199999,0.21699999,1,10.359902,19.384953,0.061175272,0.022834349,1.3142043,1.2226005,-0.39675689,0.33964199,1.3568766,1.1430062,-0.56534535,1.3510219,-0.33015925,-0.30622068,0.36414936,4528.0,2811.0,0.62080389,237.63361,0.032601383,0,1,0,0,1,0,0,0,0,0,0.40651482,39725.34,5.963,7.222
3623,17,Jiangxi,2023,273116320,32677.1,13115.7,2869,2356,0.048,0.134,0.068999998,0.050000001,0.071999997,0.061999999,0.84799999,0.206,1,10.39443,19.425407,0.20636648,0.067146771,1.4366705,1.0546899,-0.39471248,0.33964199,1.276257,1.1430062,-0.56760025,1.29397,-0.23232949,-0.29721302,,4515.0,2850.0,0.63122922,249.37,0.033280928,0,2,0,0,0,1,0,0,0,0,0.40137285,38680.534,4.985,7.12
1300,18,Hebei,2000,253490016,4663.7002,2146.7,43,105,0.022,0.066,0.090999998,0.016000001,0.035999998,0.033,4.698,0.26199999,0,8.4475641,19.350836,-0.48092052,-0.47495788,-1.7474444,-1.7997941,-0.34973499,-0.69114184,-1.6260417,-1.5127664,0.052511163,-1.7998117,-0.11810109,-0.51473939,,6674.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.46029973,89600.0,113.36,148.484
1301,18,Hebei,2001,271754656,5107.7998,2293.5,46,110,0.024,0.071000002,0.086000003,0.02,0.035999998,0.032000002,4.1989999,0.233,0,8.5385237,19.42041,-0.48019093,-0.47375375,-1.5025125,-1.5899054,-0.35995713,-0.56987321,-1.6260417,-1.6043446,-0.027861735,-1.7052408,-0.11549536,-0.5518927,,6699.1299,,,,,0,-20,0,0,0,0,0,0,0,0,0.44901916,103041.0,109.595,10.805
1302,18,Hebei,2002,308619328,5574.8999,2467.7,63,152,0.025,0.078000002,0.127,0.017000001,0.041999999,0.034000002,4.3400002,0.333,0,8.62603,19.547619,-0.47605649,-0.46363896,-1.3800464,-1.2960615,-0.2761355,-0.66082466,-1.1423252,-1.4211878,-0.0051511158,-1.3851935,-0.22077468,-0.43629542,,6735.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.44264472,106772.0,105.336,117.56
1303,18,Hebei,2003,346976448,6406.6001,2922.7,76,125,0.028000001,0.079000004,0.090000004,0.021,0.039999999,0.035,3.6099999,0.285,0,8.7650843,19.664768,-0.47289488,-0.47014132,-1.0126485,-1.2540838,-0.35177943,-0.53955603,-1.303564,-1.3296096,-0.12273073,-1.3043252,-0.22499777,-0.53034061,0.73376977,6769.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.4562014,108324.0,119.495,119.389
1304,18,Hebei,2004,394407968,7683.0,3467.8999,84,154,0.028000001,0.086999997,0.079999998,0.018999999,0.043000001,0.037,3.3859999,0.30899999,0,8.9467649,19.792896,-0.47094926,-0.4631573,-1.0126485,-0.91826236,-0.37222373,-0.60019034,-1.0617056,-1.1464528,-0.15880994,-1.0890424,-0.30660805,-0.52367377,0.73052043,6809.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.45137316,127386.0,121.5,126.6
1305,18,Hebei,2005,456920320,8886.2002,4123.8999,108,194,0.028999999,0.086000003,0.086999997,0.017999999,0.045000002,0.041000001,2.858,0.29699999,0,9.0922546,19.94002,-0.46511245,-0.45352417,-0.89018273,-0.96023983,-0.35791272,-0.63050753,-0.90046668,-0.78013927,-0.24385378,-0.91577888,-0.36668041,-0.52779859,0.729101,6850.8301,2582.1599,0.376912,,,0,-16,0,0,0,0,0,0,0,0,0.46407911,124533.0,128.1,127.3
1306,18,Hebei,2006,494913632,10178.1,4771.8999,163,201,0.029999999,0.086000003,0.075000003,0.023,0.046999998,0.039000001,2.3380001,0.242,0,9.227994,20.019894,-0.45173636,-0.45183837,-0.76771677,-0.96023983,-0.38244587,-0.47892165,-0.73922813,-0.96329606,-0.32760909,-0.90093505,-0.32712016,-0.5887596,0.72649997,6897.8599,2673.97,0.3876521,,,0,-15,0,0,0,0,0,0,0,0,0.46883997,130340.0,132.6,119.9
1307,18,Hebei,2007,544309824,12317.6,5849.5,157,199,0.032000002,0.092,0.074000001,0.021,0.048,0.041999999,2.3529999,0.26300001,0,9.4187841,20.115028,-0.45319557,-0.45232001,-0.52278459,-0.70837373,-0.38449031,-0.53955603,-0.65860856,-0.68856108,-0.32519308,-0.65557164,-0.41726592,-0.54508823,0.7117607,6943.1899,2794.71,0.40251094,43.797798,0.029069694,0,-14,0,0,0,0,0,0,0,0,0.47488961,123537.263,129.442,99.628
